Closing_3,Closing_2,Closing_1,SMA_5_3,SMA_5_2,SMA_5_1,EMA_5_3,EMA_5_2,EMA_5_1,RSI_3,RSI_2,RSI_1,MACD_3,MACD_2,MACD_1,BB_upper_3,BB_upper_2,BB_upper_1,BB_lower_3,BB_lower_2,BB_lower_1
110.97000122070312,111.58999633789062,112.36000061035156,108.78400115966797,109.45800018310547,110.29600067138672,109.00613549777076,109.8674224444774,110.69828183310212,76.8877102214777,72.69199103413459,71.10014795252991,1.3796180124525392,1.5883723265691572,1.7952500094885409,110.35148222002536,111.19700328744172,112.15907571700345,102.49651735272852,102.09299610220673,101.85892355057469
111.58999633789062,112.36000061035156,112.16999816894533,109.45800018310547,110.29600067138672,111.3,109.8674224444774,110.69828183310212,111.18885394504989,72.69199103413459,71.10014795252991,77.45972733464093,1.5883723265691572,1.7952500094885409,1.921718084717881,111.19700328744172,112.15907571700345,112.73817890668928,102.09299610220673,101.85892355057469,102.20281993364276
112.36000061035156,112.16999816894533,112.02999877929688,110.29600067138672,111.3,111.8239990234375,110.69828183310212,111.18885394504989,111.46923555646556,71.10014795252991,77.45972733464093,82.00757014740763,1.7952500094885409,1.921718084717881,1.9877347953704287,112.15907571700345,112.73817890668928,113.3689324252583,101.85892355057469,102.20281993364276,102.13706656766163
112.16999816894533,112.02999877929688,112.52999877929688,111.3,111.8239990234375,112.13599853515625,111.18885394504989,111.46923555646556,111.82282329740931,77.45972733464093,82.00757014740763,82.17635203417049,1.921718084717881,1.9877347953704287,2.056691080977174,112.73817890668928,113.3689324252583,113.93099895789658,102.20281993364276,102.13706656766163,102.38499988243548
112.02999877929688,112.52999877929688,112.26000213623048,111.8239990234375,112.13599853515625,112.26999969482422,111.46923555646556,111.82282329740931,111.9685495770164,82.00757014740763,82.17635203417049,83.34919463082397,1.9877347953704287,2.056691080977174,2.06574039212272,113.3689324252583,113.93099895789658,114.09413238149114,102.13706656766163,102.38499988243548,103.16986679453424
112.52999877929688,112.26000213623048,111.6999969482422,112.13599853515625,112.26999969482422,112.13799896240235,111.82282329740931,111.9685495770164,111.87903203409168,82.17635203417049,83.34919463082397,75.50367715471577,2.056691080977174,2.06574039212272,2.0046163286835963,113.93099895789658,114.09413238149114,114.37810117162246,102.38499988243548,103.16986679453424,103.4818979128502
112.26000213623048,111.6999969482422,111.75,112.26999969482422,112.13799896240235,112.05399932861329,111.9685495770164,111.87903203409168,111.83602135606112,83.34919463082397,75.50367715471577,76.27658313840524,2.06574039212272,2.0046163286835963,1.9378713220987576,114.09413238149114,114.37810117162246,114.68138800791064,103.16986679453424,103.4818979128502,103.63161095449168
111.6999969482422,111.75,110.38999938964844,112.13799896240235,112.05399932861329,111.72599945068359,111.87903203409168,111.83602135606112,111.35401403392356,75.50367715471577,76.27658313840524,66.35424539465834,2.0046163286835963,1.9378713220987576,1.7550041449219125,114.37810117162246,114.68138800791064,114.72115420559204,103.4818979128502,103.63161095449168,104.02784481784548
111.75,110.38999938964844,110.51000213623048,112.05399932861329,111.72599945068359,111.32200012207034,111.83602135606112,111.35401403392356,111.07267673469256,76.27658313840524,66.35424539465834,62.09080662846343,1.9378713220987576,1.7550041449219125,1.6013049614489177,114.68138800791064,114.72115420559204,114.63874017932058,103.63161095449168,104.02784481784548,104.63425939343334
110.38999938964844,110.51000213623048,112.83000183105467,111.72599945068359,111.32200012207034,111.43600006103516,111.35401403392356,111.07267673469256,111.65845176681329,66.35424539465834,62.09080662846343,69.84668433427383,1.7550041449219125,1.6013049614489177,1.64770808439539,114.72115420559204,114.63874017932058,114.82332744213338,104.02784481784548,104.63425939343334,105.16567249683146
110.51000213623048,112.83000183105467,113.62000274658205,111.32200012207034,111.43600006103516,111.82000122070312,111.07267673469256,111.65845176681329,112.31230209340288,62.09080662846343,69.84668433427383,78.10597624350419,1.6013049614489177,1.64770808439539,1.7283065234479975,114.63874017932058,114.82332744213338,114.95264125285252,104.63425939343334,105.16567249683146,105.87335896077052
112.83000183105467,113.62000274658205,114.5,111.43600006103516,111.82000122070312,112.37000122070313,111.65845176681329,112.31230209340288,113.04153472893526,69.84668433427383,78.10597624350419,75.12336566849439,1.64770808439539,1.7283065234479975,1.841956858893511,114.82332744213338,114.95264125285252,115.36540638146953,105.16567249683146,105.87335896077052,106.2215938931887
113.62000274658205,114.5,114.58999633789062,111.82000122070312,112.37000122070313,113.21000061035156,112.31230209340288,113.04153472893526,113.55768859858703,78.10597624350419,75.12336566849439,70.90065581049515,1.7283065234479975,1.841956858893511,1.9171873781894675,114.95264125285252,115.36540638146953,115.6500373327708,105.87335896077052,106.2215938931887,106.71496281981707
114.5,114.58999633789062,115.91000366210938,112.37000122070313,113.21000061035156,114.29000091552734,113.04153472893526,113.55768859858703,114.34179361976118,75.12336566849439,70.90065581049515,73.07692307692315,1.841956858893511,1.9171873781894675,2.059580108593323,115.36540638146953,115.6500373327708,116.0993707289417,106.2215938931887,106.71496281981707,107.16662963726924
114.58999633789062,115.91000366210938,117.56999969482422,113.21000061035156,114.29000091552734,115.23800048828124,113.55768859858703,114.34179361976118,115.41786231144886,70.90065581049515,73.07692307692315,75.41461076346744,1.9171873781894675,2.059580108593323,2.280091702162281,115.6500373327708,116.0993707289417,116.9991248442546,106.71496281981707,107.16662963726924,107.20187536936844
115.91000366210938,117.56999969482422,117.6500015258789,114.29000091552734,115.23800048828124,116.04400024414062,114.34179361976118,115.41786231144886,116.16190871625888,73.07692307692315,75.41461076346744,77.02169410061612,2.059580108593323,2.280091702162281,2.4332551571262258,116.0993707289417,116.9991248442546,117.70106859122778,107.16662963726924,107.20187536936844,107.44793195808865
117.56999969482422,117.6500015258789,117.5199966430664,115.23800048828124,116.04400024414062,116.6479995727539,115.41786231144886,116.16190871625888,116.6146046918614,75.41461076346744,77.02169410061612,77.09768550213488,2.280091702162281,2.4332551571262258,2.5151548516214604,116.9991248442546,117.70106859122778,118.00258240238176,107.20187536936844,107.44793195808865,108.1834176586534
117.6500015258789,117.5199966430664,120.22000122070312,116.04400024414062,116.6479995727539,117.77400054931641,116.16190871625888,116.6146046918614,117.81640353480866,77.02169410061612,77.09768550213488,81.18407048981518,2.4332551571262258,2.5151548516214604,2.766043526132947,117.70106859122778,118.00258240238176,119.17531942569732,107.44793195808865,108.1834176586534,108.0916803911972
117.5199966430664,120.22000122070312,117.0500030517578,116.6479995727539,117.77400054931641,118.00200042724609,116.6146046918614,117.81640353480866,117.56093670712504,77.09768550213488,81.18407048981518,65.72552547828921,2.5151548516214604,2.766043526132947,2.678209516604909,118.00258240238176,119.17531942569732,119.53093269565262,108.1834176586534,108.0916803911972,108.34406730434738
120.22000122070312,117.0500030517578,117.66000366210938,117.77400054931641,118.00200042724609,118.02000122070312,117.81640353480866,117.56093670712504,117.59395902545316,81.18407048981518,65.72552547828921,69.50262185300241,2.766043526132947,2.678209516604909,2.62753380835197,119.17531942569732,119.53093269565262,119.95552175610284,108.0916803911972,108.34406730434738,108.52647897631904
117.0500030517578,117.66000366210938,117.91000366210938,118.00200042724609,118.02000122070312,118.07200164794922,117.56093670712504,117.59395902545316,117.69930723767192,65.72552547828921,69.50262185300241,69.8966385345264,2.678209516604909,2.62753380835197,2.5778302328449314,119.53093269565262,119.95552175610284,120.38541279391956,108.34406730434738,108.52647897631904,108.65158824367808
117.66000366210938,117.91000366210938,116.7699966430664,118.02000122070312,118.07200164794922,117.92200164794922,117.59395902545316,117.69930723767192,117.38953703947008,69.50262185300241,69.8966385345264,70.9042922044775,2.62753380835197,2.5778302328449314,2.4185709715087,119.95552175610284,120.38541279391956,120.58836175161956,108.52647897631904,108.65158824367808,108.90863913339018
117.91000366210938,116.7699966430664,116.93000030517578,118.07200164794922,117.92200164794922,117.26400146484374,117.69930723767192,117.38953703947008,117.23635812803866,69.8966385345264,70.9042922044775,70.98036106440391,2.5778302328449314,2.4185709715087,2.278996959501768,120.38541279391956,120.58836175161956,120.76388033173532,108.65158824367808,108.90863913339018,109.22312070586234
116.7699966430664,116.93000030517578,117.94000244140624,117.92200164794922,117.26400146484374,117.44200134277344,117.38953703947008,117.23635812803866,117.47090623249451,70.9042922044775,70.98036106440391,68.26302012324804,2.4185709715087,2.278996959501768,2.224242596751168,120.58836175161956,120.76388033173532,121.05531399555068,108.90863913339018,109.22312070586234,109.4726874082579
116.93000030517578,117.94000244140624,119.0199966430664,117.26400146484374,117.44200134277344,117.71399993896485,117.23635812803866,117.47090623249451,117.98726970268515,70.98036106440391,68.26302012324804,68.90752306714174,2.278996959501768,2.224242596751168,2.242149769124552,120.76388033173532,121.05531399555068,121.44396013359498,109.22312070586234,109.4726874082579,109.7600407208972
117.94000244140624,119.0199966430664,119.19000244140624,117.44200134277344,117.71399993896485,117.96999969482422,117.47090623249451,117.98726970268515,118.3881806155922,68.26302012324804,68.90752306714174,67.28074663368278,2.224242596751168,2.242149769124552,2.244189756816013,121.05531399555068,121.44396013359498,121.7247903503118,109.4726874082579,109.7600407208972,110.2282110534968
119.0199966430664,119.19000244140624,119.97000122070312,117.71399993896485,117.96999969482422,118.61000061035156,117.98726970268515,118.3881806155922,118.9154541506292,68.90752306714174,67.28074663368278,68.86393913615713,2.242149769124552,2.244189756816013,2.282435350571575,121.44396013359498,121.7247903503118,122.0380205927097,109.7600407208972,110.2282110534968,110.7369809331692
119.19000244140624,119.97000122070312,119.36000061035156,117.96999969482422,118.61000061035156,119.09600067138672,118.3881806155922,118.9154541506292,119.06363630386998,67.28074663368278,68.86393913615713,62.73059884191012,2.244189756816013,2.282435350571575,2.237728170487955,121.7247903503118,122.0380205927097,121.87275969559964,110.2282110534968,110.7369809331692,111.7992419523496
119.97000122070312,119.36000061035156,119.88999938964844,118.61000061035156,119.09600067138672,119.48600006103516,118.9154541506292,119.06363630386998,119.33909066579616,68.86393913615713,62.73059884191012,59.33975749377883,2.282435350571575,2.237728170487955,2.219479106714076,122.0380205927097,121.87275969559964,121.54545486018162,110.7369809331692,111.7992419523496,113.0645465131094
119.36000061035156,119.88999938964844,119.93000030517578,119.09600067138672,119.48600006103516,119.66800079345703,119.06363630386998,119.33909066579616,119.53606054558936,62.73059884191012,59.33975749377883,59.20838073451596,2.237728170487955,2.219479106714076,2.183079154207192,121.87275969559964,121.54545486018162,121.49217477442338,111.7992419523496,113.0645465131094,113.82782644627974
119.88999938964844,119.93000030517578,119.27999877929688,119.48600006103516,119.66800079345703,119.68600006103516,119.33909066579616,119.53606054558936,119.45070662349188,59.33975749377883,59.20838073451596,56.82170483034672,2.219479106714076,2.183079154207192,2.077830304404273,121.54545486018162,121.49217477442338,121.3289602148562,113.0645465131094,113.82782644627974,114.5570406091184
119.93000030517578,119.27999877929688,120.19000244140624,119.66800079345703,119.68600006103516,119.73000030517578,119.53606054558936,119.45070662349188,119.69713856279668,59.20838073451596,56.82170483034672,49.86499218520374,2.183079154207192,2.077830304404273,2.044284286243709,121.49217477442338,121.3289602148562,121.34057645010716,113.82782644627974,114.5570406091184,115.11442461800806
119.27999877929688,120.19000244140624,120.33000183105467,119.68600006103516,119.73000030517578,119.9240005493164,119.45070662349188,119.69713856279668,119.90809298554932,56.82170483034672,49.86499218520374,70.29697921938617,2.077830304404273,2.044284286243709,2.005873148839214,121.3289602148562,121.34057645010716,121.251194536338,114.5570406091184,115.11442461800806,115.77780708109366
120.19000244140624,120.33000183105467,120.9499969482422,119.73000030517578,119.9240005493164,120.13600006103516,119.69713856279668,119.90809298554932,120.25539430644696,49.86499218520374,70.29697921938617,70.33367472231501,2.044284286243709,2.005873148839214,2.002378299550486,121.34057645010716,121.251194536338,121.42032587865802,115.11442461800806,115.77780708109366,116.1126750673869
120.33000183105467,120.9499969482422,121.0500030517578,119.9240005493164,120.13600006103516,120.36000061035156,119.90809298554932,120.25539430644696,120.52026388821724,70.29697921938617,70.33367472231501,69.77325182518919,2.005873148839214,2.002378299550486,1.9847987387124133,121.251194536338,121.42032587865802,121.71749249475984,115.77780708109366,116.1126750673869,116.16350878697844
120.9499969482422,121.0500030517578,120.7699966430664,120.13600006103516,120.36000061035156,120.65800018310547,120.25539430644696,120.52026388821724,120.60350813983364,70.33367472231501,69.77325182518919,78.24851938378791,2.002378299550486,1.9847987387124133,1.926070095895668,121.42032587865802,121.71749249475984,121.91842385510463,116.1126750673869,116.16350878697844,116.27457693835238
121.0500030517578,120.7699966430664,121.7699966430664,120.36000061035156,120.65800018310547,120.9739990234375,120.52026388821724,120.60350813983364,120.99233764091124,69.77325182518919,78.24851938378791,80.55548063177456,1.9847987387124133,1.926070095895668,1.937880189462092,121.71749249475984,121.91842385510463,122.26782449165138,116.16350878697844,116.27457693835238,116.35017630180566
120.7699966430664,121.7699966430664,123.37000274658205,120.65800018310547,120.9739990234375,121.58199920654297,120.60350813983364,120.99233764091124,121.78489267613486,78.24851938378791,80.55548063177456,81.90357935316152,1.926070095895668,1.937880189462092,2.0526848215742177,121.91842385510463,122.26782449165138,122.92300409802571,116.27457693835238,116.35017630180566,116.0099968480192
121.7699966430664,123.37000274658205,123.76000213623048,120.9739990234375,121.58199920654297,122.14400024414063,120.99233764091124,121.78489267613486,122.44326249616674,80.55548063177456,81.90357935316152,80.30685297165049,1.937880189462092,2.0526848215742177,2.150350113467937,122.26782449165138,122.92300409802571,123.56032380988133,116.35017630180566,116.0099968480192,116.04367704461087
123.37000274658205,123.76000213623048,125.44000244140624,121.58199920654297,122.14400024414063,123.02200012207031,121.78489267613486,122.44326249616674,123.44217581124656,81.90357935316152,80.30685297165049,83.49404368617661,2.0526848215742177,2.150350113467937,2.3363802085158625,122.92300409802571,123.56032380988133,124.57437138572074,116.0099968480192,116.04367704461087,115.80762934670116
123.76000213623048,125.44000244140624,125.01000213623048,122.14400024414063,123.02200012207031,123.87000122070313,122.44326249616674,123.44217581124656,123.96478458624122,80.30685297165049,83.49404368617661,78.06230772563833,2.150350113467937,2.3363802085158625,2.421202848855458,123.56032380988133,124.57437138572074,125.2869874240468,116.04367704461087,115.80762934670116,115.8050131557872
125.44000244140624,125.01000213623048,129.14999389648438,123.02200012207031,123.87000122070313,125.34600067138672,123.44217581124656,123.96478458624122,125.69318768965562,83.49404368617661,78.06230772563833,89.12863966355094,2.3363802085158625,2.421202848855458,2.7903230311491,124.57437138572074,125.2869874240468,126.94833084691086,115.80762934670116,115.8050131557872,115.38166945826492
125.01000213623048,129.14999389648438,129.88999938964844,123.87000122070313,125.34600067138672,126.65,123.96478458624122,125.69318768965562,127.09212492298656,78.06230772563833,89.12863966355094,89.30812517469037,2.421202848855458,2.7903230311491,3.1067529793392765,125.2869874240468,126.94833084691086,128.4409338212653,115.8050131557872,115.38166945826492,115.18506639235775
129.14999389648438,129.88999938964844,129.77000427246094,125.34600067138672,126.65,127.8520004272461,125.69318768965562,127.09212492298656,127.98475137281136,89.12863966355094,89.30812517469037,88.43748342247225,2.7903230311491,3.1067529793392765,3.3096913284950915,126.94833084691086,128.4409338212653,129.65899437703803,115.38166945826492,115.18506639235775,115.1500060196905
129.88999938964844,129.77000427246094,130.60000610351562,126.65,127.8520004272461,128.88400115966797,127.09212492298656,127.98475137281136,128.8565029497128,89.30812517469037,88.43748342247225,93.60553830093907,3.1067529793392765,3.3096913284950915,3.4971823027782847,128.4409338212653,129.65899437703803,130.9172809380068,115.18506639235775,115.1500060196905,115.04972040476666
129.77000427246094,130.60000610351562,127.87999725341795,127.8520004272461,128.88400115966797,129.45800018310547,127.98475137281136,128.8565029497128,128.53100105094785,88.43748342247225,93.60553830093907,75.99724950053064,3.3096913284950915,3.4971823027782847,3.387242248402316,129.65899437703803,130.9172809380068,131.42848536649848,115.1500060196905,115.04972040476666,115.40751545747617
130.60000610351562,127.87999725341795,126.20999908447266,128.88400115966797,129.45800018310547,128.87000122070313,128.8565029497128,128.53100105094785,127.75733372878946,93.60553830093907,75.99724950053064,68.01468096117205,3.4971823027782847,3.387242248402316,3.129286599748553,130.9172809380068,131.42848536649848,131.66071419389857,115.04972040476666,115.40751545747617,115.799286416453
127.87999725341795,126.20999908447266,128.89999389648438,129.45800018310547,128.87000122070313,128.6720001220703,128.53100105094785,127.75733372878946,128.13822045135444,75.99724950053064,68.01468096117205,71.61498264200046,3.387242248402316,3.129286599748553,3.106109690795691,131.42848536649848,131.66071419389857,132.1785074018336,115.40751545747617,115.799286416453,116.23549253713126
126.20999908447266,128.89999389648438,128.14999389648438,128.87000122070313,128.6720001220703,128.347998046875,127.75733372878946,128.13822045135444,128.14214493306443,68.01468096117205,71.61498264200046,68.64492557336648,3.129286599748553,3.106109690795691,2.992724822632681,131.66071419389857,132.1785074018336,132.5051990571683,115.799286416453,116.23549253713126,116.73480033248012
128.89999389648438,128.14999389648438,125.5199966430664,128.6720001220703,128.347998046875,127.33199615478516,128.13822045135444,128.14214493306443,127.2680955030651,71.61498264200046,68.64492557336648,61.10331962491488,3.106109690795691,2.992724822632681,2.659985047330508,132.1785074018336,132.5051990571683,132.47493418679483,116.23549253713126,116.73480033248012,117.32406483664262
128.14999389648438,125.5199966430664,125.51000213623048,128.347998046875,127.33199615478516,126.85799713134766,128.14214493306443,127.2680955030651,126.6820643807869,68.64492557336648,61.10331962491488,59.1666828729018,2.992724822632681,2.659985047330508,2.36818098867289,132.5051990571683,132.47493418679483,132.3109259628613,116.73480033248012,117.32406483664262,118.11107339626956
125.5199966430664,125.51000213623048,125.5,127.33199615478516,126.85799713134766,126.71599731445312,127.2680955030651,126.6820643807869,126.2880429205246,61.10331962491488,59.1666828729018,55.66187770816271,2.659985047330508,2.36818098867289,2.11177386645069,132.47493418679483,132.3109259628613,132.1714439509612,117.32406483664262,118.11107339626956,118.78155516402906
125.51000213623048,125.5,127.12999725341795,126.85799713134766,126.71599731445312,126.36199798583985,126.6820643807869,126.2880429205246,126.5686943648224,59.1666828729018,55.66187770816271,58.4039829649405,2.36818098867289,2.11177386645069,2.016847567358923,132.3109259628613,132.1714439509612,132.08826481404282,118.11107339626956,118.78155516402906,119.54473384318374
125.5,127.12999725341795,123.3499984741211,126.71599731445312,126.36199798583985,125.4019989013672,126.2880429205246,126.5686943648224,125.49579573458864,55.66187770816271,58.4039829649405,45.28215516234778,2.11177386645069,2.016847567358923,1.617952728783493,132.1714439509612,132.08826481404282,131.90050073968612,118.78155516402906,119.54473384318374,119.97249807012832
127.12999725341795,123.3499984741211,124.7300033569336,126.36199798583985,125.4019989013672,125.24400024414062,126.5686943648224,125.49579573458864,125.24053160870362,58.4039829649405,45.28215516234778,49.39394179595355,2.016847567358923,1.617952728783493,1.3970759344682904,132.08826481404282,131.90050073968612,131.66182545599688,119.54473384318374,119.97249807012832,120.57917338433516
123.3499984741211,124.7300033569336,126.0199966430664,125.4019989013672,125.24400024414062,125.34599914550782,125.49579573458864,125.24053160870362,125.50035328682456,45.28215516234778,49.39394179595355,42.27160880820523,1.617952728783493,1.3970759344682904,1.311008669047112,131.90050073968612,131.66182545599688,131.32176111151068,119.97249807012832,120.57917338433516,121.44423772882136
124.7300033569336,126.0199966430664,128.92999267578125,125.24400024414062,125.34599914550782,126.03199768066406,125.24053160870362,125.50035328682456,126.6435664164768,49.39394179595355,42.27160880820523,47.85903781079087,1.3970759344682904,1.311008669047112,1.4607732167650624,131.66182545599688,131.32176111151068,131.29484308852153,120.57917338433516,121.44423772882136,122.187155355082
126.0199966430664,128.92999267578125,128.07000732421875,125.34599914550782,126.03199768066406,126.21999969482422,125.50035328682456,126.6435664164768,127.11904671905748,42.27160880820523,47.85903781079087,46.32988143459137,1.311008669047112,1.4607732167650624,1.4928603048323907,131.32176111151068,131.29484308852153,131.27535655000477,121.44423772882136,122.187155355082,122.6766423513624
128.92999267578125,128.07000732421875,126.22000122070312,126.03199768066406,126.21999969482422,126.79400024414062,126.6435664164768,127.11904671905748,126.8193648862727,47.85903781079087,46.32988143459137,40.94290948399623,1.4607732167650624,1.4928603048323907,1.3534082737803883,131.29484308852153,131.27535655000477,131.14420590651093,122.187155355082,122.6766423513624,123.05379290330352
128.07000732421875,126.22000122070312,126.9000015258789,126.21999969482422,126.79400024414062,127.22799987792969,127.11904671905748,126.8193648862727,126.84624376614144,46.32988143459137,40.94290948399623,47.786817738539554,1.4928603048323907,1.3534082737803883,1.2829725669726884,131.27535655000477,131.14420590651093,131.14316659195586,122.6766423513624,123.05379290330352,123.20083212630584
126.22000122070312,126.9000015258789,127.66999816894533,126.79400024414062,127.22799987792969,127.55800018310546,126.8193648862727,126.84624376614144,127.12082856707607,40.94290948399623,47.786817738539554,53.4369146163835,1.3534082737803883,1.2829725669726884,1.2745913600378032,131.14420590651093,131.14316659195586,131.1473749481804,123.05379290330352,123.20083212630584,123.46262337335276
126.9000015258789,127.66999816894533,126.18000030517578,127.22799987792969,127.55800018310546,127.00800170898438,126.84624376614144,127.12082856707607,126.80721914644266,47.786817738539554,53.4369146163835,43.21357881949031,1.2829725669726884,1.2745913600378032,1.1346394012549157,131.14316659195586,131.1473749481804,130.92754901511157,123.20083212630584,123.46262337335276,123.38544994729077
127.66999816894533,126.18000030517578,126.23999786376952,127.55800018310546,127.00800170898438,126.64199981689453,127.12082856707607,126.80721914644266,126.61814538555164,53.4369146163835,43.21357881949031,45.06460156160358,1.2745913600378032,1.1346394012549157,1.0168461971817209,131.1473749481804,130.92754901511157,130.53550994184917,123.46262337335276,123.38544994729077,123.41248886796528
126.18000030517578,126.23999786376952,126.16000366210938,127.00800170898438,126.64199981689453,126.63000030517578,126.80721914644266,126.61814538555164,126.46543147773755,43.21357881949031,45.06460156160358,51.904786773872,1.1346394012549157,1.0168461971817209,0.906588779645162,130.92754901511157,130.53550994184917,130.11627683742702,123.38544994729077,123.41248886796528,123.4707219113523
126.23999786376952,126.16000366210938,124.94000244140624,126.64199981689453,126.63000030517578,126.23800048828124,126.61814538555164,126.46543147773755,125.9569551322938,45.06460156160358,51.904786773872,48.417544161385806,1.0168461971817209,0.906588779645162,0.7125512322923839,130.53550994184917,130.11627683742702,129.4047116796122,123.41248886796528,123.4707219113523,123.61628670295616
